period,lat,lon,parking,d
28,37.53245,126.914821,4,
29,37.53245,126.914821,3.5,
30,37.53245,126.914821,3,
31,37.53245,126.914821,2.5,
32,37.53245,126.914821,2,
33,37.53245,126.914821,1.5,
34,37.53245,126.914821,1,
35,37.53245,126.914821,0.5,
36,37.53245,126.914821,0,
37,37.52613,126.914821,0,
38,37.52111,126.914821,12.5,
39,37.52111,126.914821,12,
40,37.52111,126.904131,11.5,
41,37.52111,126.893121,11,
42,37.52111,126.893121,10.5,
43,37.52111,126.893121,10,
44,37.52111,126.893121,9.5,
45,37.52111,126.893121,9,
46,37.52111,126.893121,8.5,
47,37.52111,126.893121,8,
48,37.52111,126.893121,7.5,
1,37.52111,126.893121,7,
2,37.52111,126.893121,6.5,
3,37.52111,126.893121,6,
4,37.52111,126.893121,5.5,
5,37.52111,126.893121,5,
6,37.52111,126.893121,4.5,
7,37.52111,126.893121,4,
8,37.52111,126.893121,3.5,
9,37.52111,126.893121,3,
10,37.52111,126.893121,2.5,
11,37.52111,126.893121,2,
12,37.52111,126.893121,1.5,
13,37.52111,126.893121,1,
14,37.52111,126.893121,0.5,
15,37.52111,126.893121,0,
16,37.52623,126.903951,0,
17,37.53155,126.914921,9.5,
18,37.53155,126.914921,9,
19,37.53155,126.914921,8.5,
20,37.53155,126.914921,8,
21,37.53155,126.914921,7.5,
22,37.53155,126.914921,7,
23,37.53155,126.914921,6.5,
24,37.53155,126.914921,6,
25,37.53155,126.914921,5.5,
26,37.53155,126.914921,5,
27,37.53155,126.914921,4.5,
28,37.53155,126.914921,4,
29,37.53155,126.914921,3.5,
30,37.53155,126.914921,3,
31,37.53155,126.914921,2.5,
32,37.53155,126.914921,2,
33,37.53155,126.914921,1.5,
34,37.53155,126.914921,1,
35,37.53155,126.914921,0.5,
36,37.53155,126.914921,0,
37,37.52703,126.914921,0,
38,37.52111,126.914921,6.5,
39,37.52111,126.914921,6,
40,37.52111,126.904101,5.5,
41,37.52111,126.893231,5,
42,37.52111,126.893231,4.5,
43,37.52111,126.893231,4,
44,37.52111,126.893231,3.5,
45,37.52111,126.893231,3,
46,37.52111,126.893231,2.5,
47,37.52111,126.893231,2,
48,37.52111,126.893231,1.5,
1,37.52111,126.893231,1,
2,37.52111,126.893231,0.5,
3,37.52111,126.893231,0,
4,37.538322,126.892554,0,
5,37.52111,126.893231,5,
6,37.52111,126.893231,4.5,
7,37.52111,126.893231,4,
8,37.52111,126.893231,3.5,
9,37.52111,126.893231,3,
10,37.52111,126.893231,2.5,
11,37.52111,126.893231,2,
12,37.52111,126.893231,1.5,
13,37.52111,126.893231,1,
14,37.52111,126.893231,0.5,
15,37.52111,126.893231,0,
16,37.52633,126.903971,0,
17,37.53215,126.914981,9.5,
18,37.53215,126.914981,9,
19,37.53215,126.914981,8.5,
20,37.53215,126.914981,8,
21,37.53215,126.914981,7.5,
22,37.53215,126.914981,7,
23,37.53215,126.914981,6.5,
24,37.53215,126.914981,6,
25,37.53215,126.914981,5.5,
26,37.53215,126.914981,5,
27,37.53215,126.914981,4.5,
28,37.53215,126.914981,4,
29,37.53215,126.914981,3.5,
30,37.53215,126.914981,3,
31,37.53215,126.914981,2.5,
32,37.53215,126.914981,2,
33,37.53215,126.914981,1.5,
34,37.53215,126.914981,1,
35,37.53215,126.914981,0.5,
36,37.53215,126.914981,0,
37,37.52663,126.914981,0,
38,37.52161,126.914981,12.5,
39,37.52161,126.914981,12,
40,37.52161,126.903981,11.5,
41,37.52161,126.893181,11,
42,37.52161,126.893181,10.5,
43,37.52161,126.893181,10,
44,37.52161,126.893181,9.5,
45,37.52161,126.893181,9,
46,37.52161,126.893181,8.5,
47,37.52161,126.893181,8,
48,37.52161,126.893181,7.5,
1,37.52161,126.893181,7,
2,37.52161,126.893181,6.5,
3,37.52161,126.893181,6,
4,37.52161,126.893181,5.5,
5,37.52161,126.893181,5,
6,37.52161,126.893181,4.5,
7,37.52161,126.893181,4,
8,37.52161,126.893181,3.5,
9,37.52161,126.893181,3,
10,37.52161,126.893181,2.5,
11,37.52161,126.893181,2,
12,37.52161,126.893181,1.5,
13,37.52161,126.893181,1,
14,37.52161,126.893181,0.5,
15,37.52161,126.893181,0,
16,37.52643,126.904121,0,
17,37.53215,126.914901,9.5,
18,37.53215,126.914901,9,
19,37.53215,126.914901,8.5,
20,37.53215,126.914901,8,
21,37.53215,126.914901,7.5,
22,37.53215,126.914901,7,
23,37.53215,126.914901,6.5,
24,37.53215,126.914901,6,
25,37.53215,126.914901,5.5,
26,37.53215,126.914901,5,
27,37.53215,126.914901,4.5,
28,37.53215,126.914901,4,
29,37.53215,126.914901,3.5,
30,37.53215,126.914901,3,
31,37.53215,126.914901,2.5,
32,37.53215,126.914901,2,
33,37.53215,126.914901,1.5,
34,37.53215,126.914901,1,
35,37.53215,126.914901,0.5,
36,37.53215,126.914901,0,
37,37.52573,126.914901,0,
38,37.52191,126.914901,6,
39,37.52191,126.914901,5.5,
40,37.52191,126.903971,5,
41,37.52191,126.893101,4.5,
42,37.52191,126.893101,4,
43,37.52191,126.893101,3.5,
44,37.52191,126.893101,3,
45,37.52191,126.893101,2.5,
46,37.52191,126.893101,2,
47,37.52191,126.893101,1.5,
48,37.52191,126.893101,1,
1,37.52191,126.893101,0.5,
2,37.52191,126.893101,0,
3,37.516706,126.917488,0,
4,37.52191,126.893101,5.5,
5,37.52191,126.893101,5,
6,37.52191,126.893101,4.5,
7,37.52191,126.893101,4,
8,37.52191,126.893101,3.5,
9,37.52191,126.893101,3,
10,37.52191,126.893101,2.5,
11,37.52191,126.893101,2,
12,37.52191,126.893101,1.5,
13,37.52191,126.893101,1,
14,37.52191,126.893101,0.5,
15,37.52191,126.893101,0,
16,37.52553,126.904021,0,
17,37.53125,126.914931,9.5,
18,37.53125,126.914931,9,
19,37.53125,126.914931,8.5,
20,37.53125,126.914931,8,
21,37.53125,126.914931,7.5,
22,37.53125,126.914931,7,
23,37.53125,126.914931,6.5,
24,37.53125,126.914931,6,
25,37.53125,126.914931,5.5,
26,37.53125,126.914931,5,
27,37.53125,126.914931,4.5,
28,37.53125,126.914931,4,
29,37.53125,126.914931,3.5,
30,37.53125,126.914931,3,
31,37.53125,126.914931,2.5,
32,37.53125,126.914931,2,
33,37.53125,126.914931,1.5,
34,37.53125,126.914931,1,
35,37.53125,126.914931,0.5,
36,37.53125,126.914931,0,
37,37.52583,126.914931,0,
38,37.52061,126.914931,1.5,
39,37.52061,126.914931,1,
40,37.52061,126.903961,0.5,
41,37.52061,126.893201,0,
42,37.500165,126.909248,0,
43,37.52061,126.893201,9,
44,37.52061,126.893201,8.5,
45,37.52061,126.893201,8,
46,37.52061,126.893201,7.5,
47,37.52061,126.893201,7,
48,37.52061,126.893201,6.5,
1,37.52061,126.893201,6,
2,37.52061,126.893201,5.5,
3,37.52061,126.893201,5,
4,37.52061,126.893201,4.5,
5,37.52061,126.893201,4,
6,37.52061,126.893201,3.5,
7,37.52061,126.893201,3,
8,37.52061,126.893201,2.5,
9,37.52061,126.893201,2,
10,37.52061,126.893201,1.5,
11,37.52061,126.893201,1,
12,37.52061,126.893201,0.5,
13,37.52061,126.893201,0,
14,37.487865,126.90058,0,
15,37.52061,126.893201,0,
16,37.52673,126.904101,0,
17,37.53225,126.914831,6,
18,37.53225,126.914831,5.5,
19,37.53225,126.914831,5,
20,37.53225,126.914831,4.5,
21,37.53225,126.914831,4,
22,37.53225,126.914831,3.5,
23,37.53225,126.914831,3,
24,37.53225,126.914831,2.5,
25,37.53225,126.914831,2,
26,37.53225,126.914831,1.5,
27,37.53225,126.914831,1,
28,37.53225,126.914831,0.5,
29,37.53225,126.914831,0,
30,37.487865,126.90058,0,
31,37.53225,126.914831,2.5,
32,37.53225,126.914831,2,
33,37.53225,126.914831,1.5,
34,37.53225,126.914831,1,
35,37.53225,126.914831,0.5,
36,37.53225,126.914831,0,
37,37.52593,126.914831,0,
38,37.52201,126.914831,12.5,
39,37.52201,126.914831,12,
40,37.52201,126.904111,11.5,
41,37.52201,126.893211,11,
42,37.52201,126.893211,10.5,
43,37.52201,126.893211,10,
44,37.52201,126.893211,9.5,
45,37.52201,126.893211,9,
46,37.52201,126.893211,8.5,
47,37.52201,126.893211,8,
48,37.52201,126.893211,7.5,
1,37.52201,126.893211,7,
2,37.52201,126.893211,6.5,
3,37.52201,126.893211,6,
4,37.52201,126.893211,5.5,
5,37.52201,126.893211,5,
6,37.52201,126.893211,4.5,
7,37.52201,126.893211,4,
8,37.52201,126.893211,3.5,
9,37.52201,126.893211,3,
10,37.52201,126.893211,2.5,
11,37.52201,126.893211,2,
12,37.52201,126.893211,1.5,
13,37.52201,126.893211,1,
14,37.52201,126.893211,0.5,
15,37.52201,126.893211,0,
16,37.52573,126.904011,0,
17,37.53125,126.915021,9.5,
18,37.53125,126.915021,9,
19,37.53125,126.915021,8.5,
20,37.53125,126.915021,8,
21,37.53125,126.915021,7.5,
22,37.53125,126.915021,7,
23,37.53125,126.915021,6.5,
24,37.53125,126.915021,6,
25,37.53125,126.915021,5.5,
26,37.53125,126.915021,5,
27,37.53125,126.915021,4.5,
28,37.53125,126.915021,4,
29,37.53125,126.915021,3.5,
30,37.53125,126.915021,3,
31,37.53125,126.915021,2.5,
32,37.53125,126.915021,2,
33,37.53125,126.915021,1.5,
34,37.53125,126.915021,1,
35,37.53125,126.915021,0.5,
36,37.53125,126.915021,0,
37,37.52663,126.915021,0,
38,37.52051,126.915021,12.5,
39,37.52051,126.915021,12,
40,37.52051,126.904121,11.5,
41,37.52051,126.893241,11,
42,37.52051,126.893241,10.5,
43,37.52051,126.893241,10,
44,37.52051,126.893241,9.5,
45,37.52051,126.893241,9,
46,37.52051,126.893241,8.5,
47,37.52051,126.893241,8,
48,37.52051,126.893241,7.5,
1,37.52051,126.893241,7,
2,37.52051,126.893241,6.5,
3,37.52051,126.893241,6,
4,37.52051,126.893241,5.5,
5,37.52051,126.893241,5,
6,37.52051,126.893241,4.5,
7,37.52051,126.893241,4,
8,37.52051,126.893241,3.5,
9,37.52051,126.893241,3,
10,37.52051,126.893241,2.5,
11,37.52051,126.893241,2,
12,37.52051,126.893241,1.5,
13,37.52051,126.893241,1,
14,37.52051,126.893241,0.5,
15,37.52051,126.893241,0,
16,37.52583,126.904071,0,
17,37.53235,126.915021,9.5,
18,37.53235,126.915021,9,
19,37.53235,126.915021,8.5,
20,37.53235,126.915021,8,
21,37.53235,126.915021,7.5,
22,37.53235,126.915021,7,
23,37.53235,126.915021,6.5,
24,37.53235,126.915021,6,
25,37.53235,126.915021,5.5,
26,37.53235,126.915021,5,
27,37.53235,126.915021,4.5,
28,37.53235,126.915021,4,
29,37.53235,126.915021,3.5,
30,37.53235,126.915021,3,
31,37.53235,126.915021,2.5,
32,37.53235,126.915021,2,
33,37.53235,126.915021,1.5,
34,37.53235,126.915021,1,
35,37.53235,126.915021,0.5,
36,37.53235,126.915021,0,
37,37.52673,126.915021,0,
38,37.52041,126.915021,12.5,
39,37.52041,126.915021,12,
40,37.52041,126.903961,11.5,
41,37.52041,126.893191,11,
42,37.52041,126.893191,10.5,
43,37.52041,126.893191,10,
44,37.52041,126.893191,9.5,
45,37.52041,126.893191,9,
46,37.52041,126.893191,8.5,
47,37.52041,126.893191,8,
48,37.52041,126.893191,7.5,
1,37.52041,126.893191,7,
2,37.52041,126.893191,6.5,
3,37.52041,126.893191,6,
4,37.52041,126.893191,5.5,
5,37.52041,126.893191,5,
6,37.52041,126.893191,4.5,
7,37.52041,126.893191,4,
8,37.52041,126.893191,3.5,
9,37.52041,126.893191,3,
10,37.52041,126.893191,2.5,
11,37.52041,126.893191,2,
12,37.52041,126.893191,1.5,
13,37.52041,126.893191,1,
14,37.52041,126.893191,0.5,
15,37.52041,126.893191,0,
16,37.52583,126.904021,0,
17,37.53255,126.914941,2.5,
18,37.53255,126.914941,2,
19,37.53255,126.914941,1.5,
20,37.53255,126.914941,1,
21,37.53255,126.914941,0.5,
22,37.53255,126.914941,0,
23,37.541125,126.898219,0,
24,37.505949,126.910622,0,
25,37.538322,126.892554,0,
26,37.53255,126.914941,5,
27,37.53255,126.914941,4.5,
28,37.53255,126.914941,4,
29,37.53255,126.914941,3.5,
30,37.53255,126.914941,3,
31,37.53255,126.914941,2.5,
32,37.53255,126.914941,2,
33,37.53255,126.914941,1.5,
34,37.53255,126.914941,1,
35,37.53255,126.914941,0.5,
36,37.53255,126.914941,0,
37,37.52693,126.914941,0,
38,37.52081,126.914941,1.5,
39,37.52081,126.914941,1,
40,37.52081,126.904061,0.5,
41,37.52081,126.893141,0,
42,37.494037,126.908347,0,
43,37.52081,126.893141,10,
44,37.52081,126.893141,9.5,
45,37.52081,126.893141,9,
46,37.52081,126.893141,8.5,
47,37.52081,126.893141,8,
48,37.52081,126.893141,7.5,
1,37.52081,126.893141,7,
2,37.52081,126.893141,6.5,
3,37.52081,126.893141,6,
4,37.52081,126.893141,5.5,
5,37.52081,126.893141,5,
6,37.52081,126.893141,4.5,
7,37.52081,126.893141,4,
8,37.52081,126.893141,3.5,
9,37.52081,126.893141,3,
10,37.52081,126.893141,2.5,
11,37.52081,126.893141,2,
12,37.52081,126.893141,1.5,
13,37.52081,126.893141,1,
14,37.52081,126.893141,0.5,
15,37.52081,126.893141,0,
16,37.52673,126.904001,0,
17,37.53225,126.914931,9.5,
18,37.53225,126.914931,9,
19,37.53225,126.914931,8.5,
20,37.53225,126.914931,8,
21,37.53225,126.914931,7.5,
22,37.53225,126.914931,7,
23,37.53225,126.914931,6.5,
24,37.53225,126.914931,6,
25,37.53225,126.914931,5.5,
26,37.53225,126.914931,5,
27,37.53225,126.914931,4.5,
28,37.53225,126.914931,4,
29,37.53225,126.914931,3.5,
30,37.53225,126.914931,3,
31,37.53225,126.914931,2.5,
32,37.53225,126.914931,2,
33,37.53225,126.914931,1.5,
34,37.53225,126.914931,1,
35,37.53225,126.914931,0.5,
36,37.53225,126.914931,0,
37,37.52563,126.914931,0,
38,37.52011,126.914931,9,
39,37.52011,126.914931,8.5,
40,37.52011,126.904021,8,
41,37.52011,126.893111,7.5,
42,37.52011,126.893111,7,
43,37.52011,126.893111,6.5,
44,37.52011,126.893111,6,
45,37.52011,126.893111,5.5,
46,37.52011,126.893111,5,
47,37.52011,126.893111,4.5,
48,37.52011,126.893111,4,
1,37.52011,126.893111,3.5,
2,37.52011,126.893111,3,
3,37.52011,126.893111,2.5,
4,37.52011,126.893111,2,
5,37.52011,126.893111,1.5,
6,37.52011,126.893111,1,
7,37.52011,126.893111,0.5,
8,37.52011,126.893111,0,
9,37.517527,126.894958,0,
10,37.538322,126.892554,0,
11,37.52011,126.893111,2,
12,37.52011,126.893111,1.5,
13,37.52011,126.893111,1,
14,37.52011,126.893111,0.5,
15,37.52011,126.893111,0,
16,37.52673,126.904061,0,
17,37.53225,126.914981,9.5,
18,37.53225,126.914981,9,
19,37.53225,126.914981,8.5,
20,37.53225,126.914981,8,
21,37.53225,126.914981,7.5,
22,37.53225,126.914981,7,
23,37.53225,126.914981,6.5,
24,37.53225,126.914981,6,
25,37.53225,126.914981,5.5,
26,37.53225,126.914981,5,
27,37.53225,126.914981,4.5,
28,37.53225,126.914981,4,
29,37.53225,126.914981,3.5,
30,37.53225,126.914981,3,
31,37.53225,126.914981,2.5,
32,37.53225,126.914981,2,
33,37.53225,126.914981,1.5,
34,37.53225,126.914981,1,
35,37.53225,126.914981,0.5,
36,37.53225,126.914981,0,
37,37.52733,126.914981,0,
38,37.52041,126.914981,2,
39,37.52041,126.914981,1.5,
40,37.52041,126.904111,1,
41,37.52041,126.893041,0.5,
42,37.52041,126.893041,0,
43,37.518646,126.903712,0,
44,37.52041,126.893041,9.5,
45,37.52041,126.893041,9,
46,37.52041,126.893041,8.5,
47,37.52041,126.893041,8,
48,37.52041,126.893041,7.5,
1,37.52041,126.893041,7,
2,37.52041,126.893041,6.5,
3,37.52041,126.893041,6,
4,37.52041,126.893041,5.5,
5,37.52041,126.893041,5,
6,37.52041,126.893041,4.5,
7,37.52041,126.893041,4,
8,37.52041,126.893041,3.5,
9,37.52041,126.893041,3,
10,37.52041,126.893041,2.5,
11,37.52041,126.893041,2,
12,37.52041,126.893041,1.5,
13,37.52041,126.893041,1,
14,37.52041,126.893041,0.5,
15,37.52041,126.893041,0,
16,37.52693,126.903931,0,
17,37.53145,126.915001,9.5,
18,37.53145,126.915001,9,
19,37.53145,126.915001,8.5,
20,37.53145,126.915001,8,
21,37.53145,126.915001,7.5,
22,37.53145,126.915001,7,
23,37.53145,126.915001,6.5,
24,37.53145,126.915001,6,
25,37.53145,126.915001,5.5,
26,37.53145,126.915001,5,
27,37.53145,126.915001,4.5,
28,37.53145,126.915001,4,
29,37.53145,126.915001,3.5,
30,37.53145,126.915001,3,
31,37.53145,126.915001,2.5,
32,37.53145,126.915001,2,
33,37.53145,126.915001,1.5,
34,37.53145,126.915001,1,
35,37.53145,126.915001,0.5,
36,37.53145,126.915001,0,
37,37.52693,126.915001,0,
38,37.52141,126.915001,12.5,
39,37.52141,126.915001,12,
40,37.52141,126.904051,11.5,
41,37.52141,126.893191,11,
42,37.52141,126.893191,10.5,
43,37.52141,126.893191,10,
44,37.52141,126.893191,9.5,
45,37.52141,126.893191,9,
46,37.52141,126.893191,8.5,
47,37.52141,126.893191,8,
48,37.52141,126.893191,7.5,
1,37.52141,126.893191,7,
2,37.52141,126.893191,6.5,
3,37.52141,126.893191,6,
4,37.52141,126.893191,5.5,
5,37.52141,126.893191,5,
6,37.52141,126.893191,4.5,
7,37.52141,126.893191,4,
8,37.52141,126.893191,3.5,
9,37.52141,126.893191,3,
10,37.52141,126.893191,2.5,
11,37.52141,126.893191,2,
12,37.52141,126.893191,1.5,
13,37.52141,126.893191,1,
14,37.52141,126.893191,0.5,
15,37.52141,126.893191,0,
16,37.52543,126.904091,0,
17,37.53255,126.914901,8,
18,37.53255,126.914901,7.5,
19,37.53255,126.914901,7,
20,37.53255,126.914901,6.5,
21,37.53255,126.914901,6,
22,37.53255,126.914901,5.5,
23,37.53255,126.914901,5,
24,37.53255,126.914901,4.5,
25,37.53255,126.914901,4,
26,37.53255,126.914901,3.5,
27,37.53255,126.914901,3,
28,37.53255,126.914901,2.5,
29,37.53255,126.914901,2,
30,37.53255,126.914901,1.5,
31,37.53255,126.914901,1,
32,37.53255,126.914901,0.5,
33,37.53255,126.914901,0,
34,37.541125,126.898219,0,
35,37.53255,126.914901,0.5,
36,37.53255,126.914901,0,
37,37.52573,126.914901,0,
38,37.52101,126.914901,12.5,
39,37.52101,126.914901,12,
40,37.52101,126.904041,11.5,
41,37.52101,126.893101,11,
42,37.52101,126.893101,10.5,
43,37.52101,126.893101,10,
44,37.52101,126.893101,9.5,
45,37.52101,126.893101,9,
46,37.52101,126.893101,8.5,
47,37.52101,126.893101,8,
48,37.52101,126.893101,7.5,
1,37.52101,126.893101,7,
2,37.52101,126.893101,6.5,
3,37.52101,126.893101,6,
4,37.52101,126.893101,5.5,
5,37.52101,126.893101,5,
6,37.52101,126.893101,4.5,
7,37.52101,126.893101,4,
8,37.52101,126.893101,3.5,
9,37.52101,126.893101,3,
10,37.52101,126.893101,2.5,
11,37.52101,126.893101,2,
12,37.52101,126.893101,1.5,
13,37.52101,126.893101,1,
14,37.52101,126.893101,0.5,
15,37.52101,126.893101,0,
16,37.52573,126.904071,0,
17,37.53175,126.915011,9.5,
18,37.53175,126.915011,9,
19,37.53175,126.915011,8.5,
20,37.53175,126.915011,8,
21,37.53175,126.915011,7.5,
22,37.53175,126.915011,7,
23,37.53175,126.915011,6.5,
24,37.53175,126.915011,6,
25,37.53175,126.915011,5.5,
26,37.53175,126.915011,5,
27,37.53175,126.915011,4.5,
28,37.53175,126.915011,4,
29,37.53175,126.915011,3.5,
30,37.53175,126.915011,3,
31,37.53175,126.915011,2.5,
32,37.53175,126.915011,2,
33,37.53175,126.915011,1.5,
34,37.53175,126.915011,1,
35,37.53175,126.915011,0.5,
36,37.53175,126.915011,0,
37,37.52733,126.915011,0,
38,37.52181,126.915011,12.5,
39,37.52181,126.915011,12,
40,37.52181,126.904021,11.5,
41,37.52181,126.893181,11,
42,37.52181,126.893181,10.5,
43,37.52181,126.893181,10,
44,37.52181,126.893181,9.5,
45,37.52181,126.893181,9,
46,37.52181,126.893181,8.5,
47,37.52181,126.893181,8,
48,37.52181,126.893181,7.5,
1,37.52181,126.893181,7,
2,37.52181,126.893181,6.5,
3,37.52181,126.893181,6,
4,37.52181,126.893181,5.5,
5,37.52181,126.893181,5,
6,37.52181,126.893181,4.5,
7,37.52181,126.893181,4,
8,37.52181,126.893181,3.5,
9,37.52181,126.893181,3,
10,37.52181,126.893181,2.5,
11,37.52181,126.893181,2,
12,37.52181,126.893181,1.5,
13,37.52181,126.893181,1,
14,37.52181,126.893181,0.5,
15,37.52181,126.893181,0,
16,37.52623,126.904041,0,
17,37.53235,126.914881,8,
18,37.53235,126.914881,7.5,
19,37.53235,126.914881,7,
20,37.53235,126.914881,6.5,
21,37.53235,126.914881,6,
22,37.53235,126.914881,5.5,
23,37.53235,126.914881,5,
24,37.53235,126.914881,4.5,
25,37.53235,126.914881,4,
26,37.53235,126.914881,3.5,
27,37.53235,126.914881,3,
28,37.53235,126.914881,2.5,
29,37.53235,126.914881,2,
30,37.53235,126.914881,1.5,
31,37.53235,126.914881,1,
32,37.53235,126.914881,0.5,
33,37.53235,126.914881,0,
34,37.487865,126.90058,0,
35,37.53235,126.914881,0.5,
36,37.53235,126.914881,0,
37,37.52743,126.914881,0,
38,37.52201,126.914881,12.5,
39,37.52201,126.914881,12,
40,37.52201,126.904051,11.5,
41,37.52201,126.893141,11,
42,37.52201,126.893141,10.5,
43,37.52201,126.893141,10,
44,37.52201,126.893141,9.5,
45,37.52201,126.893141,9,
46,37.52201,126.893141,8.5,
47,37.52201,126.893141,8,
48,37.52201,126.893141,7.5,
1,37.52201,126.893141,7,
2,37.52201,126.893141,6.5,
3,37.52201,126.893141,6,
4,37.52201,126.893141,5.5,
5,37.52201,126.893141,5,
6,37.52201,126.893141,4.5,
7,37.52201,126.893141,4,
8,37.52201,126.893141,3.5,
9,37.52201,126.893141,3,
10,37.52201,126.893141,2.5,
11,37.52201,126.893141,2,
12,37.52201,126.893141,1.5,
13,37.52201,126.893141,1,
14,37.52201,126.893141,0.5,
15,37.52201,126.893141,0,
16,37.52573,126.904121,0,
17,37.53235,126.914821,9.5,
18,37.53235,126.914821,9,
19,37.53235,126.914821,8.5,
20,37.53235,126.914821,8,
21,37.53235,126.914821,7.5,
22,37.53235,126.914821,7,
23,37.53235,126.914821,6.5,
24,37.53235,126.914821,6,
25,37.53235,126.914821,5.5,
26,37.53235,126.914821,5,
27,37.53235,126.914821,4.5,
28,37.53235,126.914821,4,
29,37.53235,126.914821,3.5,
30,37.53235,126.914821,3,
31,37.53235,126.914821,2.5,
32,37.53235,126.914821,2,
33,37.53235,126.914821,1.5,
34,37.53235,126.914821,1,
35,37.53235,126.914821,0.5,
36,37.53235,126.914821,0,
37,37.52603,126.914821,0,
38,37.525956,126.911091,0,
39,37.513063,126.926114,0,
40,37.52081,126.904051,11.5,
41,37.52081,126.893191,11,
42,37.52081,126.893191,10.5,
43,37.52081,126.893191,10,
44,37.52081,126.893191,9.5,
45,37.52081,126.893191,9,
46,37.52081,126.893191,8.5,
47,37.52081,126.893191,8,
48,37.52081,126.893191,7.5,
1,37.52081,126.893191,7,
2,37.52081,126.893191,6.5,
3,37.52081,126.893191,6,
4,37.52081,126.893191,5.5,
5,37.52081,126.893191,5,
6,37.52081,126.893191,4.5,
7,37.52081,126.893191,4,
8,37.52081,126.893191,3.5,
9,37.52081,126.893191,3,
10,37.52081,126.893191,2.5,
11,37.52081,126.893191,2,
12,37.52081,126.893191,1.5,
13,37.52081,126.893191,1,
14,37.52081,126.893191,0.5,
15,37.52081,126.893191,0,
16,37.52583,126.903951,0,
17,37.53235,126.914851,9.5,
18,37.53235,126.914851,9,
19,37.53235,126.914851,8.5,
20,37.53235,126.914851,8,
21,37.53235,126.914851,7.5,
22,37.53235,126.914851,7,
23,37.53235,126.914851,6.5,
24,37.53235,126.914851,6,
25,37.53235,126.914851,5.5,
26,37.53235,126.914851,5,
27,37.53235,126.914851,4.5,
28,37.53235,126.914851,4,
29,37.53235,126.914851,3.5,
30,37.53235,126.914851,3,
31,37.53235,126.914851,2.5,
32,37.53235,126.914851,2,
33,37.53235,126.914851,1.5,
34,37.53235,126.914851,1,
35,37.53235,126.914851,0.5,
36,37.53235,126.914851,0,
37,37.52733,126.914851,0,
38,37.52121,126.914851,2,
39,37.52121,126.914851,1.5,
40,37.52121,126.903981,1,
41,37.52121,126.893211,0.5,
42,37.52121,126.893211,0,
43,37.517527,126.894958,0,
44,37.511191,126.916973,0,
45,37.52121,126.893211,6,
46,37.52121,126.893211,5.5,
47,37.52121,126.893211,5,
48,37.52121,126.893211,4.5,
1,37.52121,126.893211,4,
2,37.52121,126.893211,3.5,
3,37.52121,126.893211,3,
4,37.52121,126.893211,2.5,
5,37.52121,126.893211,2,
6,37.52121,126.893211,1.5,
7,37.52121,126.893211,1,
8,37.52121,126.893211,0.5,
9,37.52121,126.893211,0,
10,37.5255,126.886289,0,
